PropertyID,PropType,Address,District,nbhd,Style,Extwall,Stories,Year_Built,Rooms,FinishedSqft,Units,Bdrms,Fbath,Hbath,Lotsize,Sale_date,Sale_price
189195,Condominium,"1915 N WATER ST, Unit 101",3,5964,Mid Rise 4-12 Stories,,1.0,2002,4,1110.0,1,1,1,0,1.0,2022-05-20,235000.0
189200,Condominium,"1915 N WATER ST, Unit 106",3,5964,Mid Rise 4-12 Stories,,1.0,2002,5,1318.0,1,2,2,0,1.0,2022-08-16,340000.0
189208,Condominium,"1915 N WATER ST, Unit 205",3,5964,Mid Rise 4-12 Stories,,1.0,2002,6,1269.0,1,2,2,0,1.0,2022-06-20,330000.0
189211,Condominium,"1915 N WATER ST, Unit 208",3,5964,Mid Rise 4-12 Stories,,1.0,2002,5,1313.0,1,2,2,0,1.0,2022-08-10,330100.0
189224,Condominium,"1915 N WATER ST, Unit 401",3,5964,Mid Rise 4-12 Stories,,1.0,2002,4,1110.0,1,1,1,0,1.0,2022-11-15,227000.0
189235,Condominium,"1925 N WATER ST, Unit 102",3,5964,Mid Rise 4-12 Stories,,1.0,2003,6,1546.0,1,2,2,0,1.0,2022-10-24,355000.0
189236,Condominium,"1925 N WATER ST, Unit 103",3,5964,Mid Rise 4-12 Stories,,1.0,2003,4,1193.0,1,1,1,0,1.0,2022-10-27,235000.0
189242,Condominium,"1925 N WATER ST, Unit 200",3,5964,Mid Rise 4-12 Stories,,1.0,2003,5,1314.0,1,2,2,0,1.0,2022-06-30,287000.0
189249,Condominium,"1925 N WATER ST, Unit 207",3,5964,Mid Rise 4-12 Stories,,1.0,2003,4,1110.0,1,1,1,0,1.0,2022-04-14,240000.0
189270,Condominium,"1925 N WATER ST, Unit 408",3,5964,Mid Rise 4-12 Stories,,1.0,2003,5,1313.0,1,2,2,0,1.0,2022-10-11,329000.0
189275,Condominium,"2005 N COMMERCE ST, Unit 2005",6,5977,Condo Townhouse,,3.0,2005,12,1695.0,1,4,2,0,0.0,2022-02-24,382200.0
189289,Condominium,"2039 N COMMERCE ST, Unit 2039",6,5977,Condo Townhouse,,3.0,2005,6,1695.0,1,2,2,0,0.0,2022-07-06,375000.0
189294,Condominium,"2049 N COMMERCE ST, Unit 2049",6,5977,Condo Townhouse,,3.0,2005,6,1888.0,1,3,2,0,0.0,2022-12-27,395000.0
189310,Condominium,"1905 N WATER ST, Unit 102",3,5964,Mid Rise 4-12 Stories,,1.0,2005,0,1546.0,1,2,2,0,1.0,2022-07-20,365000.0
189321,Condominium,"1905 N WATER ST, Unit 204",3,5964,Mid Rise 4-12 Stories,,1.0,2005,6,1354.0,1,2,2,0,1.0,2022-10-26,367000.0
189322,Condominium,"1905 N WATER ST, Unit 205",3,5964,Mid Rise 4-12 Stories,,1.0,2005,6,1269.0,1,2,2,0,1.0,2022-06-28,318500.0
189324,Condominium,"1905 N WATER ST, Unit 207",3,5964,Mid Rise 4-12 Stories,,1.0,2005,8,1110.0,1,2,1,0,1.0,2022-02-16,226500.0
189328,Condominium,"1905 N WATER ST, Unit 301",3,5964,Mid Rise 4-12 Stories,,1.0,2005,4,1110.0,1,1,1,0,1.0,2022-07-27,229900.0
189332,Condominium,"1905 N WATER ST, Unit 305",3,5964,Mid Rise 4-12 Stories,,1.0,2005,6,1269.0,1,2,2,0,1.0,2022-02-28,300000.0
189352,Condominium,"925 E PEARSON ST, Unit A",3,5983,Mid Rise 4-12 Stories,,1.0,2006,3,2192.0,1,1,3,1,0.0,2022-12-15,560000.0
189375,Condominium,"2080 N COMMERCE ST, Unit 212",6,5826,Mid Rise 4-12 Stories,,1.0,2007,4,841.0,1,1,1,0,0.0,2022-05-10,129900.0
189377,Condominium,"2080 N COMMERCE ST, Unit 214",6,5826,Mid Rise 4-12 Stories,,1.0,2007,4,903.0,1,1,1,1,0.0,2022-03-10,139000.0
189385,Condominium,"2080 N COMMERCE ST, Unit 304",6,5826,Mid Rise 4-12 Stories,,1.0,2007,3,728.0,1,1,1,0,0.0,2022-09-21,130000.0
189403,Condominium,"2080 N COMMERCE ST, Unit 403",6,5826,Mid Rise 4-12 Stories,,1.0,2007,3,726.0,1,1,1,0,0.0,2022-10-14,127500.0
189404,Condominium,"2080 N COMMERCE ST, Unit 404",6,5826,Mid Rise 4-12 Stories,,1.0,2007,3,728.0,1,1,1,0,0.0,2022-04-04,127000.0
189405,Condominium,"2080 N COMMERCE ST, Unit 405",6,5826,Mid Rise 4-12 Stories,,1.0,2007,3,728.0,1,1,1,0,0.0,2022-10-19,135000.0
189432,Condominium,"818 E HAMILTON ST, Unit 1",3,5657,Mid Rise 4-12 Stories,,1.0,2005,12,2067.0,1,6,2,1,0.0,2022-03-01,590000.0
189436,Condominium,"1818 N WATER ST, Unit 100",3,5657,Mid Rise 4-12 Stories,,1.0,1894,11,4629.0,1,4,4,1,0.0,2022-06-06,1225000.0
189444,Condominium,"1818 N WATER ST, Unit 301",3,5657,Mid Rise 4-12 Stories,,1.0,1894,4,1256.0,1,1,1,0,0.0,2022-10-26,270000.0
189454,Condominium,"1818 N WATER ST, Unit 403",3,5657,Mid Rise 4-12 Stories,,1.0,1894,4,1325.0,1,1,1,0,0.0,2022-12-27,320000.0
189456,Condominium,"1818 N WATER ST, Unit 405",3,5657,Mid Rise 4-12 Stories,,1.0,1894,4,1322.0,1,2,2,0,0.0,2022-12-07,374900.0
189463,Condominium,"1818 N WATER ST, Unit 504",3,5657,Mid Rise 4-12 Stories,,1.0,1894,4,1113.0,1,1,1,0,0.0,2022-07-01,290000.0
189466,Condominium,"1818 N WATER ST, Unit 507",3,5657,Mid Rise 4-12 Stories,,1.0,1894,3,1010.0,1,1,1,0,0.0,2022-05-10,301500.0
189475,Condominium,"857 E RESERVOIR AV, Unit 857",6,5978,Low Rise 1-3 Stories,,2.0,2008,7,3032.0,1,2,3,1,0.0,2022-10-05,690000.0
189491,Condominium,"1902 N COMMERCE ST, Unit 103",6,5825,Mid Rise 4-12 Stories,,1.0,2010,6,952.0,1,2,1,0,0.0,2022-01-07,239900.0
189495,Condominium,"1902 N COMMERCE ST, Unit 110",6,5825,Mid Rise 4-12 Stories,,1.0,2010,4,961.0,1,1,1,0,0.0,2022-07-18,355000.0
189505,Condominium,"1902 N COMMERCE ST, Unit 205",6,5825,Mid Rise 4-12 Stories,,1.0,2010,3,804.0,1,1,1,0,0.0,2022-08-19,240000.0
189509,Condominium,"1902 N COMMERCE ST, Unit 209",6,5825,Mid Rise 4-12 Stories,,1.0,2010,4,1142.0,1,2,2,0,0.0,2022-04-08,360000.0
189510,Condominium,"1902 N COMMERCE ST, Unit 210",6,5825,Mid Rise 4-12 Stories,,1.0,2010,4,961.0,1,1,1,0,0.0,2022-05-09,330000.0
189513,Condominium,"1902 N COMMERCE ST, Unit 213",6,5825,Mid Rise 4-12 Stories,,1.0,2010,4,1063.0,1,1,2,0,0.0,2022-03-04,300000.0
189523,Condominium,"1902 N COMMERCE ST, Unit 308",6,5825,Mid Rise 4-12 Stories,,1.0,2010,4,1107.0,1,2,2,0,0.0,2022-03-09,330000.0
189538,Condominium,"1902 N COMMERCE ST, Unit 410",6,5825,Mid Rise 4-12 Stories,,1.0,2010,4,961.0,1,1,1,0,0.0,2022-09-20,304000.0
189552,Condominium,"1902 N COMMERCE ST, Unit 511",6,5825,Mid Rise 4-12 Stories,,1.0,2010,4,1063.0,1,1,2,0,0.0,2022-09-01,304000.0
189553,Condominium,"1902 N COMMERCE ST, Unit 512",6,5825,Mid Rise 4-12 Stories,,1.0,2010,4,1063.0,1,1,2,0,0.0,2022-09-02,340000.0
189554,Condominium,"1902 N COMMERCE ST, Unit 513",6,5825,Mid Rise 4-12 Stories,,1.0,2010,8,1063.0,1,2,2,0,0.0,2022-02-23,315000.0
189564,Condominium,408 E BROWN ST,6,5888,Condo Townhouse,,2.0,2008,6,2055.0,1,3,2,1,1.0,2022-06-16,330000.0
189613,Residential,1861-1863 N OAKLAND AV,3,3190,Triplex,Aluminum/Vinyl,2.0,1896,14,2884.0,3,5,3,0,2430.0,2022-01-07,314988.0
189633,Residential,2128-2130 N CAMBRIDGE AV,3,3190,Dplx Bungalow,Wood,2.0,1924,12,2788.0,2,6,2,0,6000.0,2022-08-12,345000.0
189638,Residential,2102-2104 N CAMBRIDGE AV,3,3190,Duplex O/S,Aluminum/Vinyl,2.0,1896,11,2934.0,2,4,4,0,3560.0,2022-09-14,425000.0
189639,Residential,1514-1518 E WINDSOR PL,3,3190,Townhouse,Aluminum/Vinyl,2.0,1896,24,2616.0,2,10,2,2,2440.0,2022-10-05,380000.0
189656,Residential,2006 N CAMBRIDGE AV,3,3190,Res O/S A & 1/2,Wood,1.0,1890,7,1443.0,1,3,2,0,2670.0,2022-07-07,292500.0
189672,Residential,2057 N CAMBRIDGE AV,3,3190,Res O/S 2sty +,Wood,2.0,1897,8,2086.0,1,4,1,1,12720.0,2022-05-31,400000.0
189687,Residential,1932-1934 N WARREN AV,3,3240,Duplex O/S,Aluminum/Vinyl,2.0,1891,11,2080.0,2,5,2,0,2370.0,2022-07-28,225000.0
189704,Residential,2115-2117 N NEWHALL ST,3,3190,Duplex O/S,Asphalt/Other,2.0,1902,14,2660.0,2,6,2,0,4470.0,2022-12-16,390000.0
189826,Residential,1612 E LAFAYETTE PL,3,3190,Res O/S 2sty +,Wood,2.0,1890,0,1824.0,1,4,1,1,3420.0,2022-10-03,377000.0
189859,Residential,1140 E KANE PL,3,3240,Duplex-Cottage,Aluminum/Vinyl,2.0,1880,12,2226.0,2,6,2,0,4185.0,2022-06-09,250000.0
189860,Residential,1136 E KANE PL,3,3240,Triplex,Aluminum/Vinyl,2.0,1900,14,3236.0,3,7,3,0,5600.0,2022-02-02,306000.0
189872,Residential,1742 N WARREN AV,3,3240,Duplex-Cottage,Aluminum/Vinyl,2.0,1900,10,1664.0,2,4,2,0,2540.0,2022-07-02,226000.0
189900,Residential,1851 N WARREN AV,3,3240,Dplx Bungalow,Wood,1.0,1890,11,2507.0,2,4,2,0,5080.0,2022-05-13,356500.0
189921,Residential,1842 N ARLINGTON PL,3,3240,Cottage,Aluminum/Vinyl,1.0,1880,4,738.0,1,1,1,0,3810.0,2022-07-28,135000.0
189947,Residential,1702 N PULASKI ST,3,3240,Triplex,Aluminum/Vinyl,2.0,1903,15,2870.0,3,5,3,0,1814.0,2022-10-20,355000.0
189949,Residential,1742-1744 N PULASKI ST,3,3240,Duplex O/S,Asphalt/Other,2.0,1913,20,2938.0,2,12,2,0,3960.0,2022-06-30,324900.0
189951,Residential,1754 N PULASKI ST,3,3240,Multiple Residential Bldgs,Aluminum/Vinyl,2.0,1907,22,4116.0,5,9,5,0,5280.0,2022-05-26,440000.0
189952,Residential,1760-1762 N PULASKI ST,3,3240,Multiple Residential Bldgs,Aluminum/Vinyl,2.0,1890,17,3272.0,3,6,3,0,4972.0,2022-05-16,345600.0
189982,Residential,1138-1140 E HAMILTON ST,3,3240,Multiple Residential Bldgs,Wood,2.0,1895,16,3757.0,3,7,4,0,4800.0,2022-05-17,500000.0
190000,Residential,1857 N PULASKI ST,3,3240,Multiple Residential Bldgs,Aluminum/Vinyl,2.0,1880,18,4883.0,4,9,4,0,4320.0,2022-04-08,550000.0
190004,Residential,1869 N PULASKI ST,3,3240,Duplex O/S,Aluminum/Vinyl,2.0,1890,10,1702.0,2,4,2,0,4800.0,2022-11-28,299000.0
190061,Residential,1735 N WARREN AV,3,3240,Milwaukee Bungalow,Masonry/Frame,1.0,1924,7,1740.0,1,5,2,0,5080.0,2022-04-06,460000.0
190062,Residential,1729-1731 N WARREN AV,3,3240,Multiple Residential Bldgs,Asphalt/Other,2.0,1896,24,4456.0,5,11,5,0,5080.0,2022-07-15,600000.0
190073,Residential,1756 N ARLINGTON PL,3,3240,Triplex,Aluminum/Vinyl,2.0,1908,14,1924.0,3,4,3,0,5588.0,2022-02-14,265000.0
190103,Residential,1707 E LAFAYETTE PL,3,3190,Res O/S A & 1/2,Stone,1.0,1918,4,1049.0,1,2,1,0,1350.0,2022-06-14,325000.0
190118,Condominium,"1707 N PROSPECT AV, Unit 2E",3,5800,High Rise > 12 Stories,,1.0,1967,4,926.0,1,2,2,0,1.0,2022-06-30,185000.0
190121,Condominium,"1707 N PROSPECT AV, Unit 3C",3,5800,High Rise > 12 Stories,,1.0,1967,3,650.0,1,1,1,0,1.0,2022-07-06,119000.0
190136,Condominium,"1707 N PROSPECT AV, Unit 6C",3,5800,High Rise > 12 Stories,,1.0,1967,3,650.0,1,1,1,0,1.0,2022-08-05,156000.0
190140,Condominium,"1707 N PROSPECT AV, Unit 7B",3,5800,High Rise > 12 Stories,,1.0,1967,4,998.0,1,2,2,0,1.0,2022-06-21,212000.0
190155,Condominium,"1707 N PROSPECT AV, Unit 10C",3,5800,High Rise > 12 Stories,,1.0,1967,3,650.0,1,1,1,0,1.0,2022-07-01,141500.0
190157,Condominium,"1707 N PROSPECT AV, Unit 10E",3,5800,High Rise > 12 Stories,,1.0,1967,4,926.0,1,2,2,0,1.0,2022-10-13,265000.0
190161,Condominium,"1707 N PROSPECT AV, Unit 11D",3,5800,High Rise > 12 Stories,,1.0,1967,3,498.0,1,1,1,0,1.0,2022-08-22,102000.0
190166,Condominium,"1707 N PROSPECT AV, Unit 12D",3,5800,High Rise > 12 Stories,,1.0,1967,3,498.0,1,1,1,0,1.0,2022-05-16,125000.0
190198,Condominium,"1714 E KANE PL, Unit L",3,5810,Low Rise 1-3 Stories,,1.0,1911,5,1464.0,1,3,1,1,1.0,2022-06-28,220000.0
190208,Condominium,"1924 N PROSPECT AV, Unit 4",3,5910,Mid Rise 4-12 Stories,,1.0,1925,5,949.0,1,2,1,0,1.0,2022-04-28,212500.0
190209,Condominium,"1924 N PROSPECT AV, Unit 5",3,5910,Mid Rise 4-12 Stories,,1.0,1925,5,949.0,1,2,1,0,1.0,2022-06-16,153000.0
190210,Condominium,"1924 N PROSPECT AV, Unit 6",3,5910,Mid Rise 4-12 Stories,,1.0,1925,5,949.0,1,2,1,0,1.0,2022-07-27,220000.0
190212,Condominium,"1924 N PROSPECT AV, Unit 8",3,5910,Mid Rise 4-12 Stories,,1.0,1925,5,949.0,1,2,1,0,1.0,2022-05-12,214000.0
190217,Condominium,1739 N WARREN AV,3,5948,Condo Townhouse,,2.0,1999,6,1656.0,1,3,2,1,1.0,2022-07-18,365000.0
190218,Condominium,1741 N WARREN AV,3,5948,Condo Townhouse,,2.0,1999,6,1656.0,1,3,2,1,1.0,2022-06-29,319000.0
190229,Condominium,"1920 N FARWELL AV, Unit 210",3,5805,Mid Rise 4-12 Stories,,1.0,2001,0,1465.0,1,2,1,1,0.0,2022-07-06,285000.0
190236,Condominium,"1920 N FARWELL AV, Unit 405",3,5805,Mid Rise 4-12 Stories,,1.0,2001,0,1754.0,1,2,2,1,0.0,2022-08-15,357000.0
190256,Condominium,"1550 E ROYALL PL, Unit 404",3,5855,Mid Rise 4-12 Stories,,1.0,2005,4,1457.0,1,2,2,0,0.0,2022-10-10,433000.0
190268,Condominium,"1550 E ROYALL PL, Unit 502",3,5855,Mid Rise 4-12 Stories,,1.0,2005,3,910.0,1,1,1,0,0.0,2022-11-29,239900.0
190273,Condominium,"1550 E ROYALL PL, Unit 507",3,5855,Mid Rise 4-12 Stories,,1.0,2005,3,895.0,1,1,1,0,0.0,2022-08-24,232500.0
190283,Condominium,"1550 E ROYALL PL, Unit 603",3,5855,Mid Rise 4-12 Stories,,1.0,2005,3,910.0,1,1,1,0,0.0,2022-06-13,280000.0
190286,Condominium,"1550 E ROYALL PL, Unit 606",3,5855,Mid Rise 4-12 Stories,,1.0,2005,5,1868.0,1,2,2,0,0.0,2022-11-30,441000.0
190294,Condominium,"1550 E ROYALL PL, Unit 700",3,5855,Mid Rise 4-12 Stories,,1.0,2005,5,1582.0,1,2,2,0,0.0,2022-07-11,442000.0
190304,Condominium,"1550 E ROYALL PL, Unit 710",3,5855,Mid Rise 4-12 Stories,,1.0,2005,3,895.0,1,1,1,0,0.0,2022-05-20,273000.0
190311,Condominium,"1550 E ROYALL PL, Unit 803",3,5855,Mid Rise 4-12 Stories,,1.0,2005,6,910.0,1,2,1,0,0.0,2022-03-21,245000.0
190360,Condominium,"1550 E ROYALL PL, Unit 1110",3,5855,Mid Rise 4-12 Stories,,1.0,2005,3,895.0,1,1,1,0,0.0,2022-08-15,259900.0
190371,Condominium,2114 N COMMERCE ST,3,5924,Condo Duplex,,3.0,2005,12,1555.0,1,4,2,1,0.0,2022-03-11,349900.0
190385,Condominium,2138 N COMMERCE ST,3,5924,Condo Duplex,,3.0,2005,10,1372.0,1,4,1,1,0.0,2022-03-25,342000.0
190386,Condominium,2139 N RIVERBOAT RD,3,5924,Condo Duplex,,3.0,2005,5,1825.0,1,2,2,1,0.0,2022-05-27,527000.0
190387,Condominium,2146 N COMMERCE ST,3,5924,Condo Duplex,,3.0,2005,6,1555.0,1,2,2,1,0.0,2022-08-12,359900.0
190391,Condominium,2150 N COMMERCE ST,3,5924,Condo Duplex,,3.0,2005,5,1507.0,1,2,2,1,0.0,2022-08-19,360000.0
190402,Condominium,2165 N RIVERBOAT RD,3,5924,Condo Duplex,,3.0,2005,5,1825.0,1,2,2,1,0.0,2022-05-27,430000.0
190414,Condominium,"2121 N CAMBRIDGE AV, Unit 104",3,5409,Low Rise 1-3 Stories,,1.0,1970,3,595.0,1,1,1,0,0.0,2022-10-27,114500.0
190418,Condominium,"2121 N CAMBRIDGE AV, Unit 108",3,5409,Low Rise 1-3 Stories,,1.0,1970,6,611.0,1,2,1,0,0.0,2022-03-04,92000.0
190432,Condominium,"2121 N CAMBRIDGE AV, Unit 208",3,5409,Low Rise 1-3 Stories,,1.0,1970,6,611.0,1,2,1,0,0.0,2022-01-31,89000.0
190434,Condominium,"2121 N CAMBRIDGE AV, Unit 210",3,5409,Low Rise 1-3 Stories,,1.0,1970,3,611.0,1,1,1,0,0.0,2022-08-12,93000.0
190435,Condominium,"2121 N CAMBRIDGE AV, Unit 211",3,5409,Low Rise 1-3 Stories,,1.0,1970,8,850.0,1,4,1,0,0.0,2022-03-15,178000.0
190436,Condominium,"2121 N CAMBRIDGE AV, Unit 212",3,5409,Low Rise 1-3 Stories,,1.0,1970,3,595.0,1,1,1,0,0.0,2022-07-20,122500.0
190444,Condominium,"2121 N CAMBRIDGE AV, Unit 306",3,5409,Low Rise 1-3 Stories,,1.0,1970,3,595.0,1,1,1,0,0.0,2022-07-06,114000.0
190445,Condominium,"2121 N CAMBRIDGE AV, Unit 307",3,5409,Low Rise 1-3 Stories,,1.0,1970,3,595.0,1,1,1,0,0.0,2022-08-02,106000.0
190447,Condominium,"2121 N CAMBRIDGE AV, Unit 309",3,5409,Low Rise 1-3 Stories,,1.0,1970,3,595.0,1,1,1,0,0.0,2022-08-09,125000.0
190450,Condominium,"2121 N CAMBRIDGE AV, Unit 312",3,5409,Low Rise 1-3 Stories,,1.0,1970,3,595.0,1,1,1,0,0.0,2022-09-21,126500.0
190452,Condominium,"2121 N CAMBRIDGE AV, Unit 314",3,5409,Low Rise 1-3 Stories,,1.0,1970,4,787.0,1,2,1,0,0.0,2022-06-20,190000.0
190456,Condominium,"1888 N HUMBOLDT AV, Unit 204",3,5808,Mid Rise 4-12 Stories,,1.0,2006,5,1397.0,1,2,2,0,0.0,2022-07-22,300600.0
190477,Condominium,"1816 N ARLINGTON PL, Unit 3",3,5871,Condo Duplex,,1.0,1885,3,746.0,1,1,1,0,1.0,2022-07-09,115000.0
190480,Condominium,"2022 N CAMBRIDGE AV, Unit 1",3,5412,Condo Townhouse,,3.0,2007,5,1767.0,1,2,2,1,1.0,2022-10-11,405000.0
190523,Residential,2315 E IVANHOE PL,3,3060,Res O/S 2sty +,Stucco,2.0,1915,8,2958.0,1,5,3,1,5400.0,2022-10-04,500000.0
190639,Residential,2006 E LAFAYETTE PL,3,3060,Mansion,Stone,2.0,1895,11,6054.0,1,6,5,1,6556.0,2022-04-18,2080000.0
190649,Residential,2032 E KENILWORTH PL,3,3170,Res O/S 2sty +,Wood,2.0,1905,9,2141.0,1,3,2,1,3150.0,2022-09-09,365000.0
190664,Condominium,"1919 N SUMMIT AV, Unit 1A",3,5850,Mid Rise 4-12 Stories,,1.0,1965,4,1026.0,1,2,1,1,1.0,2022-04-04,239000.0
190667,Condominium,"1919 N SUMMIT AV, Unit 1D",3,5850,Mid Rise 4-12 Stories,,1.0,1965,10,1321.0,1,6,2,0,1.0,2022-01-03,355000.0
190702,Condominium,"1919 N SUMMIT AV, Unit 8D",3,5850,Mid Rise 4-12 Stories,,1.0,1965,10,1321.0,1,4,2,0,1.0,2022-01-24,375000.0
190710,Condominium,"1919 N SUMMIT AV, Unit 10B",3,5850,Mid Rise 4-12 Stories,,1.0,1965,2,607.0,1,1,1,0,1.0,2022-12-19,130500.0
190717,Condominium,"1830 E KANE PL, Unit 1",3,5860,Mid Rise 4-12 Stories,,1.0,1931,4,881.0,1,2,1,0,1.0,2022-12-30,150000.0
190747,Condominium,"2007 N PROSPECT AV, Unit 1",3,5915,Mid Rise 4-12 Stories,,1.0,1918,5,1017.0,1,2,1,0,1.0,2022-12-13,203500.0
190751,Condominium,"2007 N PROSPECT AV, Unit 5",3,5915,Mid Rise 4-12 Stories,,1.0,1918,4,1017.0,1,2,1,0,1.0,2022-04-12,206000.0
190756,Condominium,"2011 N PROSPECT AV, Unit 10",3,5915,Mid Rise 4-12 Stories,,1.0,1918,5,1007.0,1,2,1,0,1.0,2022-09-08,207000.0
190762,Condominium,"2011 N PROSPECT AV, Unit 17",3,5915,Mid Rise 4-12 Stories,,1.0,1918,5,1007.0,1,2,1,0,1.0,2022-05-24,208000.0
190769,Condominium,"2009 N PROSPECT AV, Unit 24",3,5915,Mid Rise 4-12 Stories,,1.0,1918,5,1618.0,1,2,1,0,1.0,2022-09-13,276000.0
190775,Condominium,"1983 N SUMMIT AV, Unit 2G",3,5885,Mid Rise 4-12 Stories,,1.0,1922,4,886.0,1,2,1,0,1.0,2022-04-13,176000.0
190816,Condominium,2201 N TERRACE AV,3,5917,Condo Duplex,,1.0,1892,7,1650.0,1,2,2,0,0.0,2022-03-31,485000.0
190825,Condominium,2221 E IVANHOE PL,3,5911,Condo Duplex,,2.0,1893,10,1056.0,1,4,1,0,1.0,2022-03-18,255000.0
190849,Condominium,"1812 E LAFAYETTE PL, Unit 304",3,5913,Mid Rise 4-12 Stories,,1.0,2003,4,1382.0,1,2,2,0,0.0,2022-10-21,280000.0
190867,Condominium,"1812 E LAFAYETTE PL, Unit 506",3,5913,Mid Rise 4-12 Stories,,1.0,2003,3,1036.0,1,1,1,0,0.0,2022-07-20,259000.0
190891,Condominium,"2036 N PROSPECT AV, Unit 1-905",3,5375,High Rise > 12 Stories,,,2007,0,744.0,1,1,1,0,1.0,2022-04-08,275000.0
190949,Residential,1518-1520 N HUMBOLDT AV,3,3240,Duplex O/S,Aluminum/Vinyl,2.0,1899,30,3262.0,2,13,2,0,3840.0,2022-08-16,425000.0
191008,Residential,1626 N WARREN AV,3,3240,Duplex-Cottage,Aluminum/Vinyl,2.0,1888,8,1512.0,2,4,2,0,4050.0,2022-08-24,280000.0
191016,Residential,1570 N WARREN AV,3,3240,Cottage,Aluminum/Vinyl,2.0,1865,7,1376.0,1,4,1,1,2800.0,2022-01-28,275000.0
191069,Residential,1604 N FRANKLIN PL,3,3240,Triplex,Asphalt/Other,2.0,1875,16,2824.0,3,5,3,1,3043.0,2022-06-30,495000.0
191089,Residential,1680 N HUMBOLDT AV,3,3240,Duplex O/S,Aluminum/Vinyl,2.0,1890,10,2168.0,2,4,2,0,4080.0,2022-11-04,332000.0
191096,Residential,1678 N FRANKLIN PL,3,3240,Duplex N/S,Aluminum/Vinyl,2.0,2004,16,3983.0,2,5,3,3,4680.0,2022-12-30,850000.0
191150,Residential,1425 N PROSPECT AV,3,3060,Mansion,Brick,2.0,1890,18,6745.0,3,7,3,1,7400.0,2022-04-21,875000.0
191187,Condominium,"1409 N PROSPECT AV, Unit 303",3,5930,Mid Rise 4-12 Stories,,1.0,1963,2,405.0,1,0,1,0,1.0,2022-03-04,74000.0
191190,Condominium,"1409 N PROSPECT AV, Unit 306",3,5930,Mid Rise 4-12 Stories,,1.0,1963,3,580.0,1,1,1,0,1.0,2022-04-25,115000.0
191193,Condominium,"1409 N PROSPECT AV, Unit 403",3,5930,Mid Rise 4-12 Stories,,1.0,1963,1,405.0,1,0,1,0,1.0,2022-09-26,82900.0
191194,Condominium,"1409 N PROSPECT AV, Unit 404",3,5930,Mid Rise 4-12 Stories,,1.0,1963,3,580.0,1,1,1,0,1.0,2022-05-16,115000.0
191196,Condominium,"1409 N PROSPECT AV, Unit 406",3,5930,Mid Rise 4-12 Stories,,1.0,1963,3,580.0,1,1,1,0,1.0,2022-07-28,111000.0
191196,Condominium,"1409 N PROSPECT AV, Unit 406",3,5930,Mid Rise 4-12 Stories,,1.0,1963,3,580.0,1,1,1,0,1.0,2022-09-29,109500.0
191202,Condominium,"1409 N PROSPECT AV, Unit 506",3,5930,Mid Rise 4-12 Stories,,1.0,1963,4,580.0,1,1,1,0,1.0,2022-04-11,115000.0
191231,Condominium,"1633 N PROSPECT AV, Unit 3E",3,5920,High Rise > 12 Stories,,1.0,1982,4,887.0,1,1,1,0,1.0,2022-06-17,185000.0
191232,Condominium,"1633 N PROSPECT AV, Unit 3F",3,5920,High Rise > 12 Stories,,1.0,1982,3,755.0,1,1,1,0,1.0,2022-08-18,189900.0
191244,Condominium,"1633 N PROSPECT AV, Unit 5F",3,5920,High Rise > 12 Stories,,1.0,1982,3,755.0,1,1,1,0,1.0,2022-10-06,180000.0
191252,Condominium,"1633 N PROSPECT AV, Unit 7C",3,5920,High Rise > 12 Stories,,1.0,1982,4,936.0,1,2,1,0,1.0,2022-06-23,180000.0
191257,Condominium,"1633 N PROSPECT AV, Unit 8B",3,5920,High Rise > 12 Stories,,1.0,1982,4,1084.0,1,2,2,0,0.0,2022-03-11,202900.0
191261,Condominium,"1633 N PROSPECT AV, Unit 9B",3,5920,High Rise > 12 Stories,,1.0,1982,8,1084.0,1,4,2,0,1.0,2022-02-01,203000.0
191297,Condominium,"1633 N PROSPECT AV, Unit 16E",3,5920,High Rise > 12 Stories,,1.0,1982,4,887.0,1,1,1,0,1.0,2022-06-24,200000.0
191330,Condominium,"1442 N FRANKLIN PL, Unit 3",3,5950,Low Rise 1-3 Stories,,1.0,1903,4,2030.0,1,2,1,0,1.0,2022-10-18,299000.0
191339,Condominium,"1116 E LYON ST, Unit 1116",3,5968,Condo Townhouse,,2.0,1996,4,1173.0,1,2,2,1,1.0,2022-03-10,296400.0
191360,Condominium,"1550 N WARREN AV, Unit 103",3,5942,Mid Rise 4-12 Stories,,1.0,2000,4,1320.0,1,2,2,0,0.0,2022-06-14,269000.0
191361,Condominium,"1550 N WARREN AV, Unit 104",3,5942,Mid Rise 4-12 Stories,,2.0,2000,4,1145.0,1,1,1,1,0.0,2022-05-26,201000.0
191365,Condominium,"1550 N WARREN AV, Unit 108",3,5942,Mid Rise 4-12 Stories,,2.0,2000,4,1510.0,1,2,2,1,0.0,2022-10-12,275000.0
191367,Condominium,"1550 N WARREN AV, Unit 110",3,5942,Mid Rise 4-12 Stories,,2.0,2000,3,935.0,1,1,1,1,0.0,2022-05-02,180500.0
191368,Condominium,"1550 N WARREN AV, Unit 111",3,5942,Mid Rise 4-12 Stories,,2.0,2000,4,1145.0,1,1,1,1,0.0,2022-04-27,206000.0
191372,Condominium,"1550 N WARREN AV, Unit 114",3,5942,Mid Rise 4-12 Stories,,2.0,2000,4,1270.0,1,2,2,0,0.0,2022-06-22,250000.0
